,loan_amnt,term,int_rate,home_ownership,annual_inc,purpose,addr_state,bad_loan
992,35000,36 months,24.08,RENT,110000.0,debt_consolidation,CA,0
1233,35000,60 months,24.08,MORTGAGE,114000.0,debt_consolidation,TX,0
1228,35000,60 months,24.08,RENT,117120.0,major_purchase,FL,1
1209,35000,60 months,24.08,MORTGAGE,116000.0,debt_consolidation,TX,0
955,35000,60 months,24.08,MORTGAGE,111190.0,credit_card,LA,0
1046,35000,60 months,24.5,MORTGAGE,98000.0,small_business,MD,1
1019,35000,60 months,24.5,RENT,130000.0,wedding,GA,1
988,35000,60 months,24.5,MORTGAGE,88000.0,debt_consolidation,CA,0
1004,35000,60 months,24.5,RENT,175000.0,credit_card,CA,0
2639,35000,60 months,24.5,MORTGAGE,100000.0,major_purchase,VA,0
948,35000,60 months,24.5,RENT,78853.0,debt_consolidation,CA,1
931,35000,60 months,24.5,OWN,160000.0,debt_consolidation,FL,0
1055,35000,60 months,24.5,MORTGAGE,251600.0,small_business,NY,1
841,35000,60 months,24.5,RENT,82000.0,debt_consolidation,VA,1
2681,35000,60 months,24.5,RENT,95000.0,debt_consolidation,MN,0
852,35000,60 months,24.5,RENT,500000.0,credit_card,NY,0
2668,35000,60 months,24.5,MORTGAGE,90000.0,other,NY,0
897,35000,60 months,24.5,RENT,120000.0,credit_card,CA,1
906,35000,60 months,24.5,MORTGAGE,78200.0,debt_consolidation,OH,0
736,35000,60 months,24.5,MORTGAGE,170000.0,small_business,CA,1
1456,35000,60 months,24.7,MORTGAGE,120000.0,small_business,MD,0
2239,35000,60 months,24.7,MORTGAGE,108000.0,credit_card,NY,0
2128,35000,60 months,24.7,MORTGAGE,115000.0,debt_consolidation,FL,0
2385,35000,60 months,24.7,MORTGAGE,120000.0,debt_consolidation,AL,0
2359,35000,60 months,24.7,OWN,120000.0,debt_consolidation,TX,1
1585,35000,60 months,24.7,MORTGAGE,89000.0,debt_consolidation,NY,0
2175,35000,60 months,24.7,MORTGAGE,120000.0,debt_consolidation,GA,0
2267,35000,60 months,24.7,MORTGAGE,117000.0,debt_consolidation,NC,0
1841,35000,60 months,24.83,RENT,115000.0,other,CA,1
2036,35000,60 months,24.83,MORTGAGE,90122.0,credit_card,NY,0
2219,35000,60 months,24.83,MORTGAGE,162000.0,debt_consolidation,OH,1
1409,35000,36 months,24.83,MORTGAGE,84000.0,major_purchase,AL,1
1660,35000,60 months,24.83,MORTGAGE,428000.0,debt_consolidation,NC,1
1589,35000,60 months,24.83,MORTGAGE,120000.0,debt_consolidation,CA,1
1301,35000,60 months,24.89,RENT,115000.0,debt_consolidation,TX,0
1748,35000,60 months,24.89,RENT,160000.0,small_business,CA,0
1243,35000,60 months,24.89,MORTGAGE,102800.0,debt_consolidation,MD,0
1125,35000,60 months,24.89,MORTGAGE,145000.0,home_improvement,WA,0
1488,35000,60 months,24.89,MORTGAGE,87000.0,debt_consolidation,CA,1
1013,35000,60 months,24.89,RENT,86000.0,debt_consolidation,MI,1
1252,35000,60 months,24.89,MORTGAGE,150000.0,debt_consolidation,CA,0
2212,35000,60 months,24.89,RENT,95000.0,debt_consolidation,NY,0
1917,35000,60 months,24.89,RENT,110000.0,small_business,CA,0
1667,35000,60 months,24.89,MORTGAGE,103000.0,debt_consolidation,MA,0
1649,35000,60 months,24.89,MORTGAGE,95000.0,credit_card,NY,0
926,35000,60 months,24.99,RENT,132000.0,debt_consolidation,CA,1
2703,35000,60 months,24.99,RENT,175000.0,debt_consolidation,VA,0
1010,35000,60 months,24.99,RENT,84500.0,credit_card,CA,1
1007,35000,60 months,24.99,RENT,170000.0,debt_consolidation,FL,0
2720,35000,60 months,24.99,MORTGAGE,100000.0,debt_consolidation,CA,0
1000,35000,60 months,24.99,RENT,85000.0,house,VA,1
704,35000,60 months,24.99,MORTGAGE,400000.0,debt_consolidation,WA,0
2705,35000,60 months,24.99,OWN,140000.0,home_improvement,WV,0
801,35000,60 months,24.99,OWN,100000.0,small_business,WI,1
638,35000,36 months,24.99,MORTGAGE,92000.0,debt_consolidation,NC,0
685,35000,60 months,24.99,RENT,105000.0,debt_consolidation,NJ,0
885,35000,60 months,24.99,MORTGAGE,105000.0,home_improvement,FL,0
1014,35000,60 months,25.28,MORTGAGE,81000.0,debt_consolidation,WA,0
1293,35000,60 months,25.28,RENT,125000.0,debt_consolidation,MN,1
1310,35000,60 months,25.28,MORTGAGE,128000.0,debt_consolidation,TX,1
1311,35000,60 months,25.28,MORTGAGE,171000.0,other,GA,1
1203,35000,60 months,25.28,RENT,115000.0,credit_card,CA,0
1337,35000,60 months,25.28,RENT,105000.0,debt_consolidation,IN,0
1089,35000,36 months,25.28,MORTGAGE,80000.0,debt_consolidation,PA,0
1182,35000,60 months,25.28,MORTGAGE,83000.0,car,CO,0
1060,35000,60 months,25.28,RENT,88000.0,credit_card,MA,1
1180,35000,60 months,25.28,OWN,82000.0,debt_consolidation,NJ,1
2713,35000,60 months,25.57,OWN,200000.0,debt_consolidation,CA,0
791,35000,36 months,25.57,MORTGAGE,265000.0,house,UT,0
855,35000,60 months,25.57,RENT,84000.0,credit_card,CA,0
964,35000,60 months,25.57,MORTGAGE,185000.0,debt_consolidation,AZ,1
621,35000,60 months,25.57,RENT,200000.0,other,NJ,1
2729,35000,60 months,25.57,RENT,90000.0,credit_card,CT,0
2584,35000,60 months,25.57,MORTGAGE,83000.0,home_improvement,TX,1
2613,35000,60 months,25.57,MORTGAGE,150000.0,debt_consolidation,TX,0
1106,35000,60 months,25.8,MORTGAGE,160000.0,debt_consolidation,MD,0
1132,35000,60 months,25.8,MORTGAGE,250000.0,small_business,KY,1
915,35000,60 months,25.8,OWN,146000.0,credit_card,NY,1
1039,35000,60 months,25.8,RENT,128000.0,debt_consolidation,CA,1
617,35000,60 months,25.8,RENT,90000.0,debt_consolidation,CA,0
1245,35000,60 months,25.8,RENT,109800.0,debt_consolidation,VA,0
1285,35000,60 months,25.8,MORTGAGE,355000.0,small_business,NY,0
1349,35000,60 months,25.8,MORTGAGE,100000.0,debt_consolidation,WA,1
1187,35000,60 months,25.8,RENT,100000.0,debt_consolidation,IL,0
728,35000,60 months,25.8,MORTGAGE,100000.0,small_business,NC,1
1104,35000,60 months,25.8,RENT,100000.0,other,MO,0
1183,35000,60 months,25.8,MORTGAGE,170000.0,home_improvement,CT,0
1053,35000,60 months,25.8,MORTGAGE,165000.0,debt_consolidation,VA,0
2709,35000,60 months,25.8,OWN,90000.0,debt_consolidation,NJ,0
1073,35000,60 months,25.8,RENT,197000.0,credit_card,CA,0
1006,35000,60 months,25.8,MORTGAGE,135000.0,debt_consolidation,CA,0
877,35000,60 months,25.83,MORTGAGE,103000.0,credit_card,NY,1
1074,35000,60 months,25.83,MORTGAGE,106000.0,medical,UT,0
1226,35000,60 months,25.83,MORTGAGE,180000.0,home_improvement,AZ,0
1316,35000,60 months,25.83,MORTGAGE,78999.24,debt_consolidation,CA,1
2611,35000,60 months,25.83,RENT,103000.0,debt_consolidation,CA,0
559,35000,36 months,25.83,OWN,85468.0,house,NY,0
1122,35000,60 months,25.83,MORTGAGE,110000.0,small_business,CO,1
1140,35000,60 months,25.89,MORTGAGE,260000.0,debt_consolidation,OK,1
991,35000,60 months,25.89,OWN,290000.0,other,NY,1
1257,35000,60 months,25.89,MORTGAGE,87000.0,debt_consolidation,CA,0
982,35000,60 months,25.89,MORTGAGE,150000.0,debt_consolidation,MA,0
1099,35000,60 months,25.89,MORTGAGE,90000.0,debt_consolidation,TX,1
731,35000,36 months,25.89,MORTGAGE,250000.0,small_business,AZ,1
1206,35000,60 months,25.89,MORTGAGE,150000.0,debt_consolidation,MD,0
951,35000,60 months,25.89,MORTGAGE,120000.0,debt_consolidation,FL,1
1248,35000,60 months,25.89,MORTGAGE,104000.0,debt_consolidation,CA,0
1176,35000,60 months,25.99,MORTGAGE,102000.0,credit_card,TX,0
2658,35000,60 months,25.99,MORTGAGE,103000.0,home_improvement,CA,0
1090,35000,60 months,25.99,RENT,160000.0,credit_card,WA,1
1200,35000,60 months,25.99,MORTGAGE,130000.0,small_business,TX,0
1151,35000,60 months,25.99,RENT,83800.0,debt_consolidation,CA,0
1141,35000,60 months,26.06,MORTGAGE,120000.0,debt_consolidation,UT,1
612,35000,60 months,26.06,RENT,83339.0,debt_consolidation,OK,0
980,35000,60 months,26.06,MORTGAGE,82000.0,debt_consolidation,NY,1
1101,35000,60 months,26.06,RENT,105000.0,debt_consolidation,CA,1
524,35000,60 months,26.06,MORTGAGE,135000.0,debt_consolidation,IL,0
